"Iteration","none x none","organic x none","nongmo x none","CRISPR x none","conventional x none","online x none","price x none","organic x organic","nongmo x organic","CRISPR x organic","conventional x organic","online x organic","price x organic","nongmo x nongmo","CRISPR x nongmo","conventional x nongmo","online x nongmo","price x nongmo","CRISPR x CRISPR","conventional x CRISPR","online x CRISPR","price x CRISPR","conventional x conventional","online x conventional","price x conventional","online x online","price x online","price x price"
510,0.2638269438,-0.04525451495,-0.07241321799,-0.01749431891,-0.04577073618,0.1109635328,-0.06499730358,0.3063153269,-0.09601184709,0.001520118917,-0.03835372554,-0.01885891665,0.03363671586,0.5155881697,-0.105087347,0.1616231344,-0.3707979324,0.09029132154,0.1451560432,0.04214415205,0.0688232609,0.002339508454,0.1993205704,-0.09794805909,0.04074157971,0.4033184939,-0.129041424,0.1479556632
511,0.3052504606,0.1112052028,-0.1843685103,0.03083119079,-0.05668684293,0.2715611189,-0.2244798178,0.3953553275,-0.218967553,0.1931494015,-0.0852934583,0.1564374876,-0.005992919919,0.308857035,-0.0730290977,0.1694347754,-0.3410864837,0.1465297591,0.2118378674,-0.004555934435,0.03199350546,-0.008715225308,0.2958628623,-0.2314872481,0.069469671,0.5675330251,-0.2588181818,0.2701116354
512,0.160491521,0.044793946,-0.0189213682,0.008959953543,0.005013784626,0.07795561416,-0.0772899557,0.3690221181,-0.1342394086,0.1650897647,0.0250346689,0.1222538427,0.02037657084,0.255221295,-0.07177109025,0.07497689871,-0.1154459516,-0.002528960222,0.1587204444,-0.004207430481,0.08493484995,-0.003573354861,0.1520140985,-0.06040570077,0.0008232868003,0.2242033207,-0.0419252748,0.137771647
513,0.2040448692,-0.01660928719,0.05387295282,0.07076849667,0.06874027553,0.008902114549,0.002655839993,0.3918171736,-0.1307431752,0.1716866244,-0.01030745517,0.01443358821,0.003238283224,0.2282558909,-0.009707969343,0.1342912492,-0.128561621,0.1290780816,0.2020890146,0.06103274434,-0.03742835003,0.04289464562,0.1766379885,-0.1544450745,0.1031542243,0.3176449498,-0.1356363922,0.1796320254
514,0.2304080954,-0.218258059,0.09151159807,-0.1180286217,0.1601637302,-0.06905358197,-0.0799063488,0.8907815966,-0.4480887946,0.3776687376,-0.1285817122,0.3736323636,0.1678437539,0.3721371427,-0.2225594867,0.1397880565,-0.282333928,-0.04398823857,0.2759794186,-0.1236392855,0.2039017287,0.03311432923,0.2906717374,-0.05713526634,0.007148501887,0.4236906514,0.04320107263,0.1700503451
515,0.2159265733,-0.1793861348,0.1232259383,-0.1125999037,0.04030246178,0.02644283395,0.0177641329,0.5051570469,-0.2896867498,0.2135958645,-0.04665479399,0.1121567408,-0.01532759101,0.2885701954,-0.1520935134,0.09464426366,-0.1305438546,0.05553414296,0.1715229555,-0.04418882065,0.04173531252,-0.03616289316,0.09741395982,-0.04984831498,0.05013655409,0.2179785914,-0.03881314658,0.136478277
516,0.2285733289,-0.1365019431,0.2025424522,-0.09545494075,0.1744379295,-0.1296126778,0.1052138224,0.4863371183,-0.3101966748,0.2398464133,-0.1091559237,0.1783939841,0.02367623602,0.4519848426,-0.2154222983,0.2347606417,-0.1819955493,0.1587696186,0.2149435716,-0.1077536032,0.1101076995,-0.04807092002,0.3799307551,-0.1559538983,0.200721263,0.2252768707,-0.06298497483,0.2485679657
517,0.2648127963,-0.1539732118,0.1449724223,-0.08414583304,0.008197056644,-0.06255962275,-0.009501925396,0.6412576168,-0.3932698346,0.2463485433,-0.04253174377,0.1316570971,-0.005758037201,0.3660735822,-0.1722597348,0.05739302049,-0.1588899597,0.04150292636,0.1720350833,-0.01281924862,0.06072984638,-0.0134538163,0.08835583189,-0.008856981524,0.03400435449,0.2385779159,-0.0136536003,0.1007792244
518,0.2303370148,-0.001061024509,0.02995230277,0.01991534213,-0.0192397229,0.03224849494,-0.04283366954,1.216157559,-0.5336730506,0.4480830231,0.06193705978,-0.03222526719,0.2554987074,0.3366557705,-0.1963381548,0.01952978557,-0.04556250669,-0.1013601494,0.2358612164,0.02692811949,0.02525908515,0.09204110289,0.09802112326,-0.04084654807,0.05999075747,0.2634796511,-0.007168094044,0.1573487297
519,0.3596512544,0.2475306257,-0.06812240973,0.1400170408,-0.09259591787,0.08193480074,-0.1141436319,0.5963437471,-0.2050482814,0.3003450567,-0.02968975357,0.1142413506,-0.06140567223,0.2182658198,-0.05140646658,-0.008026277043,-0.1182394614,-0.008892601223,0.2663451164,0.0008521438052,0.03520684052,-0.02925013095,0.1144063601,-0.01930486738,0.09233039949,0.1838916825,-0.008804478583,0.1529913805
520,0.4643122626,0.2765160172,-0.0854269704,0.08001002785,0.03403421781,0.1142632374,0.02525247321,0.5524943889,-0.1674269169,0.1129139617,0.0395811019,0.1826853086,0.04547710174,0.1955900079,-0.1141000423,-0.08395398884,-0.0884587358,-0.0712434084,0.1864177891,0.08162235263,0.07613844537,0.06458803497,0.194611781,-0.001542932752,0.08659478532,0.296425928,0.04868408367,0.1256790073
521,0.7177292726,0.3342264212,-0.1313450319,0.05486897029,0.03422383991,-0.1719021643,-0.05098604796,0.5201741632,-0.1748491948,0.09525180742,0.05115418836,-0.168684595,0.0554775409,0.1480216327,-0.02523675906,-0.01955630899,0.01313372865,-0.03716286478,0.1082870732,0.03476282465,-0.01050426195,0.03736767834,0.06300222303,0.006361670019,0.02012503621,0.3901265595,0.00298061484,0.1123535892
522,1.343309653,0.7406902122,-0.3956190332,0.437570284,0.5211374107,0.7217382583,-0.04795655372,0.6223954296,-0.2626461401,0.2902779678,0.2879584022,0.450368668,-0.04014977623,0.3057246692,-0.1973421932,-0.2049579715,-0.227165038,-0.1220287368,0.2920610889,0.2302868466,0.3070468176,0.05610780588,0.3396974422,0.3980389758,0.07700303311,0.7038075247,0.006899590425,0.2243309642
523,0.8245763529,0.2902589992,-0.2651552267,0.1091006416,0.2361181913,-0.03560099762,0.1100836929,0.3491872625,-0.1739692203,0.1195248899,0.09346146513,-0.1211765151,0.09074497145,0.2728563887,-0.1184832059,-0.1080109875,-0.04743402305,-0.1176069223,0.1649733011,0.07766521927,-0.003910339486,0.09047047134,0.1414044539,0.007350531863,0.1081626478,0.2965891583,0.02923050075,0.1824603617
524,0.769993335,0.2450687733,-0.2377276868,0.08938446181,0.2600933948,0.1920104175,0.05758024502,0.3480235937,-0.1737255636,0.06143299832,0.04638650371,-0.04698861758,0.1051294429,0.2574614816,-0.08571634214,-0.1167942964,-0.07159780268,-0.1076196307,0.08472477876,0.09199995142,0.06388720038,0.08569891814,0.3002578494,0.1839508566,0.1537434157,0.3529575263,0.04027872803,0.2037858045
525,0.9513592282,0.09960981567,-0.2155905996,-0.09884873578,0.2273063847,0.1082738617,-0.03425507941,0.2216609791,-0.1285936767,0.06516551989,0.04128806999,-0.03826744899,0.09014609795,0.1724672828,-0.02278138578,-0.07497002427,-0.009894250537,-0.06247556504,0.0859821628,0.01627144055,-0.01287750028,0.07709189599,0.1489386255,0.04930111204,0.04636298334,0.1417756081,0.02503424222,0.2050504022
526,0.9284613542,0.2859569213,-0.04611851998,-0.06172603656,0.2522870636,0.102055937,-0.00665866345,0.5908020005,-0.2141287323,0.04318938167,0.2119496797,-0.06608966894,0.1835902764,0.1869488445,-0.0704095274,-0.1145865202,-0.005625033957,-0.1231725098,0.09960015409,0.06796331566,0.03707918152,0.1178650851,0.2446207146,0.06477576776,0.1559266967,0.2207987651,0.009901898621,0.2886470815
527,0.4085094863,0.1339692458,-0.06917345242,0.04561501083,0.1565053039,0.03081569233,-0.005169529876,0.3947948947,-0.2018093013,0.1006578411,0.07026910759,-0.07949594097,0.1236691101,0.3271231752,-0.1344930299,-0.1483693949,-0.09620148864,-0.2508019108,0.1077675514,0.09761211633,0.03622370146,0.1084365579,0.2490068813,0.1365794558,0.1386717476,0.2953125755,0.07132793859,0.3493878655
528,0.6375148805,0.1448674539,0.005235482075,0.05812569083,0.1154680786,0.04938850089,0.01256847301,0.2861448181,-0.09485948786,0.09257368853,0.06003310586,-0.03055023777,0.08898519115,0.1531099527,-0.04950074546,-0.05020558304,-0.04270358201,-0.09987145325,0.08647153446,0.05340881247,0.0335777792,0.07525425876,0.1255404964,0.1143979326,0.09487060756,0.2896740295,0.07219478066,0.1906916563
529,0.9411235754,0.4362195459,-0.04854852143,0.1290941161,0.1803814441,0.03605259622,0.05657004345,0.5140475072,-0.1188514729,0.1511435498,0.07901923671,-0.08002387309,0.1045701603,0.1582095241,-0.07666293748,-0.04607257635,-0.007348112083,-0.0780062893,0.1608493369,0.103139553,0.03014259176,0.1092539927,0.1601291435,0.09419733098,0.08637317724,0.1673567554,0.03317423526,0.147380853
530,1.867920722,0.1747686627,-0.07671633041,-0.1421613758,0.5887716329,-0.0543633696,-0.1750556695,0.2580617723,-0.07484664214,0.06206861062,0.04707751896,0.03414774178,0.01440016864,0.1228297487,-0.02319683259,-0.03721359791,-0.01870843879,0.008498637147,0.1033421998,-0.008341169022,0.04922918637,0.0919335394,0.2911059366,0.03152864518,0.02582377803,0.1409609828,0.07115083582,0.2252988077
531,0.6274322791,0.2400166326,0.06661581403,-0.1290290204,-0.01642471509,0.01508617537,0.009895794948,0.3496914533,-0.06029004345,0.03977876857,-0.01059399491,-0.06402379777,0.1792260891,0.1173534135,-0.05504772426,-0.03111633436,-0.003147964532,-0.06902126041,0.140638163,0.04625892902,-0.01274270902,0.09376417553,0.161014872,0.0840209853,0.006188824201,0.1460656408,-0.07047854005,0.3417532422
532,0.698812082,0.3435254612,-0.1681600403,0.08974760466,0.2780605112,-0.06138873822,0.1125578453,0.3641358339,-0.2122323657,0.1308471095,0.179143908,-0.005954108429,0.1699248343,0.2561266007,-0.1223203135,-0.1530659252,-0.02583546392,-0.1536994392,0.1359766442,0.1074027068,0.02807009194,0.1370840439,0.2413566132,0.008371574372,0.1113273571,0.1212538009,0.08691325921,0.2903016775
533,0.6784929676,0.3123920761,-0.1291822517,0.007974287692,0.3211763778,-0.01793140873,0.04499223962,0.4383187412,-0.3658918189,0.1866960669,0.2992999009,0.104226487,0.2928233651,0.5058131299,-0.2682909452,-0.2750880456,-0.1881336586,-0.3993323763,0.3100278538,0.1873279448,0.1255948935,0.3281128547,0.3323860032,0.07713688973,0.2331484889,0.2118006773,0.2087404029,0.5462988719
534,0.4748165157,0.08402844503,-0.02715862,0.043518516,0.1735007231,-0.04992804998,0.02344464055,0.5369123726,-0.3140943104,0.2696860683,0.2533078587,0.02518571902,0.4008509448,0.3043165831,-0.1918642546,-0.1800010399,-0.03827018031,-0.2919004618,0.2037924113,0.160800712,0.0398262145,0.2644756179,0.2686309654,-0.02560584692,0.2366666284,0.1534455175,0.05118660204,0.5483480229
535,0.591572813,0.1476699723,-0.06280413292,0.02372428539,0.2794873795,-0.1661532714,0.04797960894,0.26391622,-0.1762178131,0.09915309285,0.1670085852,-0.001352278134,0.1680237678,0.2449473712,-0.1079533533,-0.134765766,-0.030477349,-0.1481041203,0.1457924376,0.1115796381,0.04097190184,0.09931379419,0.2757649069,-0.04290818498,0.1125381906,0.1633727099,0.04163217904,0.2611222779
536,0.3159573756,0.09064672412,-0.02347806343,-0.01043811202,0.08232352477,-0.03640587136,-0.03457102888,0.3551236082,-0.2498392362,0.1641205841,0.2115331591,0.06291252518,0.2278507656,0.2926164846,-0.1415679416,-0.1770426533,-0.1235691618,-0.2523396341,0.1887629154,0.1296902477,0.110955957,0.2018028754,0.2193659006,0.06915608963,0.1813354524,0.2521552198,0.2064824443,0.4035545739
537,0.3903413902,0.1771602041,0.007373735067,0.01090248634,0.08041087577,-0.07357360085,-0.01149527061,0.4075046931,-0.2126092282,0.1216224223,0.1402239975,0.06325808031,0.16576202,0.2802400802,-0.09040028447,-0.1009629424,-0.07560277627,-0.2193782131,0.1477196751,0.05298816642,0.04176328148,0.2088392347,0.1500164816,0.04276275802,0.1097260208,0.1094751361,0.08904877719,0.5839536619
538,0.3949646384,0.1109851854,-0.01184042462,0.07647091908,0.09494521617,-0.001681331732,-0.005635061626,0.3175458946,-0.1600357157,0.1139219783,0.1557270167,0.01263910289,0.1385902829,0.3139980622,-0.09109111693,-0.1519191812,-0.1029038669,-0.166500258,0.1296137853,0.1155400776,0.05852902868,0.08220337957,0.1934544292,0.06725340568,0.1278672249,0.1482460272,0.07123865217,0.2062012201
539,0.4757479105,0.1644744281,-0.06430617766,0.006462696301,0.07910140599,-0.008214775778,0.1774674595,0.2890542061,-0.2540163095,0.07435042638,0.1833011755,0.07995643471,0.1327917517,0.4377797715,-0.1161245572,-0.2394543193,-0.1735948294,-0.2376912403,0.1381070022,0.08478509543,0.01625585149,0.09814576743,0.2303156989,0.0987123919,0.1864512369,0.2090589692,0.04485625394,0.4368790601
540,0.9180557078,0.5317610131,-0.271899577,0.1037965973,0.3005213998,-0.009294315817,0.3386296133,0.7738247783,-0.4751389695,0.09580348438,0.3304537042,0.06714565257,0.2832072171,0.4775112288,-0.1362276235,-0.2080862732,-0.07270448135,-0.2051782733,0.1725499688,0.08371924198,0.02518682496,0.0694167731,0.2414028391,0.02407347162,0.1773264852,0.1019551772,0.02305335941,0.2873190532
541,0.9551417981,0.3019259926,-0.1989345341,0.006282856214,0.2532013625,-0.08311267253,0.392693696,0.4443210693,-0.3247088544,0.06832966546,0.2005148862,0.1253354644,0.1905043982,0.3665923934,-0.0164535818,-0.1544055279,-0.1407978893,-0.1496391473,0.1360750656,0.02750289871,-0.004492001018,0.08382228091,0.1626776982,0.03693356604,0.1515563972,0.1833248226,-0.06019282968,0.3809204097
542,0.7779448646,0.0244860791,0.009746731864,0.01198240346,0.01828367513,-0.1185827141,0.2419239803,0.2018945741,-0.1374205532,0.06305432383,0.09819096132,0.07562357253,0.03454458143,0.2983422299,-0.04619939839,-0.09516396649,-0.113781467,-0.05311577565,0.1727165551,0.06496677854,-0.0001639010892,0.05409181192,0.1332585731,0.04742627761,0.07730983121,0.1340580525,-0.0333904889,0.2282146506
543,1.131161625,0.1770510895,0.125348348,0.1663015709,0.111874522,-0.2496596573,0.5673458133,0.258365034,-0.1178778887,0.1173341853,0.06348904035,-0.008171156907,0.1485579897,0.2079611403,-0.03909045073,-0.04193911801,-0.05545586705,-0.06058236331,0.111832309,0.03972120988,-0.03499490485,0.1168948709,0.07787878372,-0.008496478998,0.08271032984,0.1646676427,-0.1989191751,0.6917709729
544,0.4488025559,-0.007180741654,-0.001143962315,0.04193134912,0.0395395542,-0.09974917447,0.2409446729,0.1951373068,-0.02293610296,0.06142557684,0.04947398659,0.05968996812,-0.02079590342,0.2904522544,-0.0866365756,-0.05681017559,-0.01905966616,-0.2895985073,0.1661677173,0.03804701919,-0.01979907291,0.1627862476,0.1640276323,-0.003317417086,0.1597199913,0.1354039503,-0.1350099394,0.7111158367
545,0.6210391863,0.1876938742,-0.1194943338,0.2017599818,-0.03511483465,-0.1961642376,0.5708518882,0.2893506318,-0.06223147875,0.08314778057,0.02264759158,0.1005460634,0.03336851193,0.6729779975,-0.01122169705,-0.1714442117,-0.1306788429,-0.4092757163,0.1444686176,-0.01741750222,-0.09399278431,0.1666636962,0.1040245215,0.07653233975,0.03782160959,0.3493930094,-0.3068787625,1.049278039
546,0.2704795822,0.0374586288,-0.06210271415,-0.0005934929861,0.04617941342,0.006903970978,0.154480561,0.2696306644,-0.2839835561,0.06099746679,0.07688943614,0.1034026148,0.1047471822,0.4389397083,-0.1033670912,-0.1039945183,-0.1127326781,-0.2107793935,0.1661049667,0.009265219234,-0.05519924353,0.1425170943,0.08301500618,0.0337573276,0.04102640124,0.2089649865,-0.0430535547,0.4357951659
547,0.2774739351,0.0375718317,-0.03252458461,0.01472877765,0.02888744266,-0.05802185477,0.2676697486,0.1628218411,-0.1602541731,0.05336646677,0.0502174758,0.08812646984,0.05762083668,0.3112466237,-0.0407890224,-0.03515125081,-0.1675062028,-0.03955383985,0.148377605,0.03813626949,-0.01490545957,0.0680101101,0.08234162645,0.002686762014,0.07509129095,0.2221976092,-0.1793444993,0.6414575253
548,0.7469862398,0.2317309369,-0.4188216171,0.2507433304,0.2562012285,0.0763981261,0.4444061432,0.2668339867,-0.3340250931,0.1272835415,0.09039555116,0.1108962654,0.212407424,0.6218023611,-0.1598411742,-0.1596832737,-0.1610428669,-0.4637163094,0.1805371463,0.0972836492,0.0397644603,0.1021307028,0.1411075584,0.02867788056,0.1831813964,0.1335630818,0.03923642968,0.6533780881
549,0.4377695025,0.1286882404,-0.2727123642,0.09919202669,0.009416857492,0.06433042149,0.1579629928,0.5712476844,-0.593884631,0.1574088156,0.06488578654,0.2722274969,0.4648010362,0.7853472061,-0.1958969951,-0.05935855437,-0.3147891967,-0.578443749,0.1147939387,0.03096217808,0.05962498652,0.1436435427,0.06773128609,0.02463336749,0.0715686554,0.1887698673,0.2149901947,0.6299049197
550,0.420904942,0.01366413467,-0.06180257598,0.07108257985,0.03155637948,-0.07184357112,0.1740930698,0.1711729812,-0.1891964207,0.03452997741,0.002821816739,0.1190375917,0.1081709544,0.4078426275,-0.05594178711,0.01696612165,-0.1878459726,-0.3029630451,0.0646100485,0.01228860582,0.01009526195,0.03700647923,0.07057773834,0.009869899466,0.0008262810787,0.2366372438,0.1155702311,0.5375402079
551,0.5168848574,0.2250936672,-0.3441028826,0.1460247518,0.1103751804,0.07492692568,0.3952914482,0.3362745909,-0.2596709846,0.152969704,0.04269531431,0.0653909929,0.2453039035,0.4288119143,-0.1336250094,-0.05426554048,-0.1245942515,-0.396676424,0.1417091672,0.006830384066,-0.00534577649,0.1336154912,0.1000362013,0.06512755465,0.05950746654,0.1517199392,0.05113210534,0.5743239105
552,0.4129658996,0.05490489202,-0.1980350859,0.05441659896,0.06733859969,0.1222706497,0.1503859892,0.2195141769,-0.1742415319,0.0876256144,0.01293253618,0.07310327058,0.07864711922,0.3674386529,-0.09108808161,-0.01887705618,-0.179065474,-0.1982129704,0.1085592534,-0.00927172838,0.003686057322,0.05632549346,0.1022899197,0.0468841958,0.02276301954,0.2289351185,0.001428105987,0.3427207951
553,0.3111466095,0.05974932095,-0.1291108314,0.08957405683,0.0670279321,0.06551460205,0.1662499349,0.3293317416,-0.1598361377,0.06132729758,0.06083575987,0.2018204318,0.2671960455,0.3694576112,-0.06546351291,-0.01050628586,-0.1662119227,-0.2431350003,0.09179505719,0.03754273785,0.05578905518,0.1023757931,0.06989650644,0.04875877086,0.0748394113,0.2568114664,0.1578384143,0.437001922
554,0.3250930106,0.09901979484,-0.1120515505,0.04640396646,0.07314320488,0.08429588603,0.005817882986,0.2252909446,-0.1590145481,0.07896170519,0.002306511677,0.02752264418,0.1233970705,0.2417505742,-0.05705702034,-0.01367548853,-0.07427492239,-0.1579893127,0.1088622627,0.002891270136,-0.02320547365,0.0587998103,0.1181284189,0.06419323502,-0.05602626353,0.2070683443,-0.07434291539,0.4289182381
555,0.4410162221,0.2115015132,-0.3083045677,0.09443956317,0.1592205921,0.1147101088,0.2402750261,0.2831889862,-0.2670438316,0.1145436145,0.07020443574,0.1012692687,0.2417550224,0.4011904723,-0.121117296,-0.07911173589,-0.129313778,-0.3478904472,0.09597140316,0.01045870686,0.02536631896,0.1241644075,0.1539209759,0.03933703476,0.02441553882,0.125766534,0.09373704093,0.4433042453
556,0.6521174656,0.3349782705,-0.4200740691,0.1438770894,0.1091806451,0.1956638785,0.1637458745,0.3603706725,-0.3790632935,0.1142411165,0.06359915232,0.1894891959,0.2445441009,0.5576981277,-0.1516979593,-0.05576366618,-0.2461532303,-0.3578421517,0.1426253059,0.02022605218,0.05928070213,0.04404658622,0.06404258415,0.03659223623,0.03725015457,0.1751636242,0.1456766129,0.4523091971
557,0.3364044039,0.1680540142,-0.2457751686,0.08753561528,0.1187004406,0.1175874089,0.1468620961,0.4388507088,-0.4539335685,0.0911138414,-0.02796223826,0.2090491938,0.3458863601,0.6699135891,-0.126712367,0.01553619902,-0.3005274443,-0.452477098,0.08476355472,0.0250129673,0.03658629752,0.07658475797,0.09579487969,0.001000678962,-0.04662017047,0.2370482302,0.1599257136,0.4505369979
558,0.5511158524,0.1805982536,-0.1793456723,0.112762405,0.1602699437,0.04831817681,0.1635392203,0.2970190525,-0.3342431391,0.08384819127,0.06108289353,0.1328858376,0.2141754249,0.5508051138,-0.1409075002,-0.07126206527,-0.1499725344,-0.3077233432,0.1154468126,0.05974860914,0.01305911758,0.1096566091,0.1242812891,0.01027135932,0.08191863207,0.1807647781,0.04649845985,0.3421515346
559,0.5100348114,0.179975313,-0.16489974,0.1033784718,0.1648546156,0.05664022867,0.2914007444,0.2790379771,-0.2891017407,0.06138503205,0.02941668369,0.1303579838,0.3050416245,0.5917599303,-0.1227381523,-0.06664848678,-0.203029232,-0.4878890041,0.1205463718,0.07009591052,0.01478282633,0.1244217043,0.1296990719,0.01072494984,0.1126856396,0.1637482568,0.1415708735,0.5671724536
560,0.7807586556,0.3226086408,-0.1888930983,0.2090580048,0.2017485138,0.1046952843,0.3012682549,0.3821356802,-0.3041885505,0.1920431348,0.1000853483,0.2206190435,0.3179863071,0.4533094393,-0.1582976924,-0.080798228,-0.2417251081,-0.3622029428,0.1741046438,0.04588414424,0.09491967428,0.1406786579,0.1427156308,0.06111076438,0.1525490799,0.2926405663,0.1939263297,0.4860438281
561,0.3702116631,0.08022792356,-0.05825022367,0.02749708834,0.05646602839,0.02933008452,0.1289299895,0.2872148015,-0.1664609767,0.08955517256,0.0834879741,0.1430281016,0.08974674279,0.2320074358,-0.05356361818,-0.0270063163,-0.09603102731,-0.1255175479,0.09243190774,0.03835741878,0.02885875884,0.03870588537,0.09153869932,0.02077545572,0.04025574358,0.1469923936,0.0144520099,0.1934664196
562,0.424434938,0.2121279354,-0.146999273,0.07511004076,0.1433985826,0.07232214173,0.2971444646,0.2628842196,-0.1794821128,0.09087310209,0.07940677076,0.06501320075,0.2684307759,0.3224217328,-0.0946405765,-0.05472336321,-0.07035890308,-0.3159362145,0.1017842734,0.03281942415,-0.004903325124,0.1505237838,0.0830298669,0.02199039706,0.1267003695,0.1401041376,0.02006823597,0.5898846993
563,0.8720628027,0.3172499146,-0.2965396162,0.09455067427,0.3276546015,-0.02566932125,0.3057685456,0.4268462382,-0.2877006943,0.1391297548,0.135143651,0.09905066309,0.2363831503,0.5116098947,-0.09483157073,-0.1486463358,-0.04970464124,-0.276792322,0.146208178,0.02351357318,0.03341463359,0.09328908994,0.2080029919,-0.01913308176,0.1190439883,0.1634129357,-0.0161038709,0.3160558741
564,0.5647908137,0.2609518397,-0.04507426972,0.06363654546,0.1418801585,0.05437169576,0.1413701333,0.3172376151,-0.1731758163,0.0555774852,0.06775347898,0.1192131205,0.1644751432,0.3709093245,-0.032190095,0.02097106278,-0.04140880002,-0.2569477723,0.06871204665,0.01658973099,-0.0127366942,0.04954031683,0.1062449402,0.01023298394,0.01870266596,0.196610159,0.005048026189,0.3065308882
565,0.3581796222,0.1444145113,-0.06853631789,0.02344245075,0.06311525537,0.0859854698,0.1226700981,0.2114201127,-0.07486522661,0.02532944713,0.04545533063,0.09738048239,0.1158762027,0.1625643197,-0.01192759014,-0.03076284615,-0.02414115151,-0.06968498271,0.04897267094,0.02551880205,-0.01762754053,0.01454509309,0.07725461671,0.008639289702,0.01637430698,0.1535594641,0.02018547049,0.217016594
566,0.5420071031,0.1027565724,-0.04568420412,0.07177271935,0.07947253683,-0.06939199881,0.10714486,0.2057963409,-0.07834658021,0.0559005493,-0.001214349937,-0.003550154429,0.0761522848,0.1543352053,-0.003454139081,-0.03075974308,-0.06257341079,-0.04351076993,0.07880224508,-0.0005308536587,-0.01881997043,0.005657854568,0.1062324231,0.05642656496,0.01830090127,0.1697710212,0.0193171376,0.1393793264
567,0.6018596945,0.1499437635,0.1400032208,0.1516999257,0.1835197038,-0.02021823687,0.04194519941,0.1867103512,-0.03997375081,0.04196338101,0.0510018784,0.04691358494,0.12191701,0.2237246073,0.0444947797,-0.02269097528,-0.06520815833,-0.1066283946,0.1014881551,0.02127033088,0.01547755052,0.01199627408,0.1789624142,0.004158551356,0.02918533545,0.1375821007,0.06430881861,0.1921062439
568,0.6591884143,-0.0646036094,0.1476954962,0.06158788523,-0.01170931986,-0.06294646807,0.05846998645,0.3881912235,-0.2729458674,0.03784252864,0.0731170816,0.17708057,0.322599489,0.350891789,-0.008033556077,-0.06211205196,-0.1210347793,-0.2621535312,0.07377177736,-0.0102607085,-0.01126519966,0.04835531755,0.09025970523,0.06722464704,0.05436578784,0.2825607277,0.1070679202,0.4318285495
569,0.2897791299,0.1165951421,-0.05336597326,-0.02857697309,0.08527520767,0.1085233259,0.1489655154,0.2241920859,-0.1114399308,0.04108262747,0.09417355078,0.1373690087,0.1822685054,0.1820051276,0.004409655887,-0.05299087018,-0.1042574348,-0.1175788836,0.09410093016,-0.01195525043,0.001436199089,0.01131765112,0.1128605515,0.08622710326,0.0666930794,0.2304211403,0.1171745661,0.2723573357
570,0.3608776394,0.0917905799,-0.06941369579,0.01936475434,0.09850232184,-0.05073874875,0.1897535972,0.2441353962,-0.1648446081,0.04935056636,0.03842360613,0.04355989415,0.1774082962,0.2373785836,-0.03787649294,-0.0648823496,-0.06021185335,-0.1129151378,0.06501335527,0.03015121565,0.007190266753,0.05362504373,0.1377425861,0.02358066676,0.07521799535,0.1166378389,-0.01571043683,0.2674980886
571,0.5301410118,0.05085912683,0.04972297526,-0.01170989005,-0.05049861046,-0.07811717374,0.1516899878,0.1906687519,-0.06125240647,0.0337362834,0.04971684751,-0.007078281166,0.125787272,0.1130186482,-0.01610544489,-0.03710516587,-0.03026080138,-0.03056362634,0.06772485854,0.004857913803,-0.03096701726,0.03264771555,0.1000541128,0.01984781568,0.003894436069,0.1425955883,-0.0663020752,0.2046286995
572,0.5291896965,0.003490416145,0.1675395875,0.1741154614,0.02082506821,-0.192522316,0.06221344018,0.2397477533,-0.0628129066,0.02226105905,0.005541733855,0.06919153252,0.06827906984,0.2040598152,0.08312638969,-0.003982403784,-0.12075327,-0.04187434919,0.1537961477,-0.007308817506,-0.1048458577,0.004422987779,0.07209675767,0.03050332185,0.02664987656,0.2008376816,0.02641422081,0.1301363051
573,0.9160501709,-0.07928275602,0.221373772,0.1292514539,0.06376311095,-0.466913345,0.06066280612,0.2464231581,-0.1695810354,-0.02178525278,0.03848013383,0.1340120917,0.1719903138,0.2973198561,0.03647309877,-0.01806082947,-0.2491636004,-0.1061657033,0.1006010043,-0.002688918482,-0.0673297425,-0.04983814166,0.0690966918,-0.0357110065,0.04652815061,0.4570454879,0.07113745605,0.2932231605
574,0.3791693591,-0.02303780493,0.01143977539,0.1071512246,-0.0230217715,-0.1423942489,0.04290981523,0.3736989636,-0.1141001648,0.03444210614,0.03830757978,0.1242802737,0.123051703,0.1484936346,-0.002606733732,-0.01213975893,-0.0535899147,-0.03186602137,0.09431452235,-0.005719516076,-0.01871330751,0.03673691555,0.07867901178,0.02813476123,0.008673524959,0.185102196,0.03216865536,0.1055129558
575,0.4103091485,-0.09054545616,0.1108186045,0.08415180645,0.04338524193,-0.1319070269,-0.04547009407,0.204978269,-0.09989473105,-0.007772924072,0.02094362588,0.07609980335,0.151399294,0.1624724281,-0.004834592923,0.008983295131,-0.1093061783,-0.0865037436,0.1048976418,-0.008390079402,0.006368669644,0.02194687418,0.0749283142,-0.003299807136,-0.01328926152,0.1533846314,0.06555337392,0.2121441188
576,0.4007690153,-0.09156293632,0.0725347895,0.03196576603,-0.03098391477,-0.08430903143,-0.04568217074,0.2386609638,-0.1512452103,-0.004693534476,0.02683725146,0.1180511701,0.1562124758,0.2284285662,0.04807859946,-0.0007664307446,-0.1057409035,-0.04596112188,0.09827410981,0.008001448969,0.01532518695,0.05363262808,0.0527147265,0.02500797371,0.04515220536,0.2227476803,0.1114318189,0.2619890729
